파일명,필드수
부산광역시+영도구_민박펜션업소_20160819,14
부산광역시+영도구_보안등정보_20160926,11
부산광역시+영도구_세차장_20160715,18
부산광역시+영도구_약국+현황_20160421,4
부산광역시+영도구_어린이집_20160729,15
부산광역시+영도구_이재민대피시설현황_20160101,7
부산광역시+영도구_인구현황_20161130,15
부산광역시+영도구_자전거보관소_20161130,15
부산광역시+영도구_재해위험지구_20160917,20
부산광역시+영도구_전통시장_20160101,16
부산광역시+영도구_축구장+현황_20160422,14
부산광역시+영도구_평생학습+추천사이트_20160415,4
부산광역시+유기동물보호소+현황(2016),4
부산광역시+인공어초+설치현황(2015년말+현재),8
부산광역시+중구_+가로등+현황_20161128,12
부산광역시+중구_CCTV_20160630,13
부산광역시+중구_공공시설개방정보_20161014,26
부산광역시+중구_공연행사정보_20160926,24
부산광역시+중구_금연구역_20160929,15
부산광역시+중구_담배소매업_20161222,4
부산광역시+중구_대규모점포_20160630,5
부산광역시+중구_도서관_20161018,22
부산광역시+중구_무더위쉼터_20160919,20
부산광역시+중구_무료급식소_20161004,14
부산광역시+중구_문화축제_20160430,16
부산광역시+중구_민박펜션업소_20161011,14
부산광역시+중구_박물관미술관정보_20161018,24
부산광역시+중구_분뇨수집운반업체_201601028,5
부산광역시+중구_세차장_20161004,18
부산광역시+중구_자전거보관소_20161004,15
부산광역시+중구_전통시장_20160430,16
부산광역시+중구_폐기물+대행업체현황_20161031,5
부산광역시+최다+이용+정류장(14년),6
부산광역시+해운대구_기초생활보장+수급자구분별+현황_20161231,6
부산광역시+해운대구_도시공원정보_20160930,17
부산광역시+해운대구_민방위+교육일정_20160829,8
부산광역시+해운대구_위탁급식업현황_2016.11.30,4
부산광역시+해운대구_음식물쓰레기+다량배출사업장_20161130,3
부산광역시+해운대구_인구현황_1세+단위(2016.2월말+기준),20
부산광역시_기장군_정관지구내주택현황_2016,6
부산광역시_남구_착공신고허가현황(201603),27
부산광역시_남구_착공신고현황_201602,29
부산광역시_부산시내IT지원센터현황(2016년10월),6
부산광역시_사회적기업_20151026,12
부산광역시_약수터+수질검사+결과(2016년6월말기준),13
부산광역시_약수터+수질검사결과(2016.9월말기준),13
부산광역시_영도구_마을버스노선현황_20160601,11
부산광역시_영도구_시내버스노선현황_20160601,13
부산광역시_장애인+직업재활시설+현황(2015년12월말),7
부산광역시교육청+부산광역시립구덕도서관_평생학습강좌_20160406,25
부산광역시교육청+부산광역시립명장도서관_평생학습강좌_20160602,25
부산광역시교육청+부산광역시립반송도서관_평생학습강좌_20160301,25
부산광역시교육청+부산광역시립부전도서관_+평생학습강좌_+20160301,25
부산광역시교육청+부산광역시립사하도서관_평생학습강좌_20160520,25
부산광역시교육청+부산광역시립중앙도서관_평생학습강좌_20160822,25
부산광역시교육청+부산광역시립해운대도서관_평생학습강좌_20160820,25
부산광역시기장군_세차장_20161018,18
부산도시공사+신기술+신공법+관리+현황_20161212,8
부산도시공사_공공임대+순환임대+아파트+임대보증금+및+임대료_20161130,6
부산도시공사_임대주택+관리현황_20161130,7
부산도시철도+역명+외국어+표기+정보(2016),10
부산도시철도+역사+건축현황(2016년),7
부산도시철도+역세권+정보(2016년),5
부산도시철도+임대시설물현황(2016년),8
부산보훈병원+비급여수가+현황(2016년),10
부산보훈병원+의료장비+현황(2015년),7
부산보훈병원+진료과정보(2015년),4
부산보훈병원+질병통계+및+수술통계(2015년),4
부산사하구_작은도서관현황_201504,5
부산사하구_확인검사대행자_현황,9
부산시+수영구+주민등록+인구통계(2015.3월기준),11
부산시+수영구+주민등록+인구통계(2015.4월기준),11
부산시+수영구+주민등록+인구통계(2015.5월기준),11
부산시+수영구+주민등록+인구통계(2015.6월기준),11
부산시_남구_재무과_공유재산+현황(2015년),7
부산시_비의도적_유해물질안전관리(2015년4분기),16
부산시설공단_주차장정보_20160909,31
부산항+연도별+물동량+추이(~2013년도),4
부산항+입항선박+톤급별+통계(~2013년도),8
부산항+컨테이너+수송통계(~2013년도),10
부실+및+구상권+현황,6
부안해역+어획+정보_2014,7
부안해역에서+어획된+품종별+개체수+및+현존량,13
부여군마을회관정보(20150115),8
부정무역사범단속실적(10~14년),5
부정무역사범단속실적(10~15년상반기),5
부정무역사범단속실적(10~15년하반기),5
부정의료업자_단속실적_의료인__2014,6
부지+및+활주로+정보('14),6
부지+및+활주로,6
부채_발생_이유_2010,8
부채여부_2010,4
부천시_동네체육시설+현황(2014),8
부천시_동네체육시설+현황(2015),8
부평구+공동주택현황_아파트(201508현재),9
부평구+공동주택현황_연립(201508현재),7
부평구+공영주차장+현황,14
부평구+노인여가시설+현황,6
부평구+무료급식소+현황(2015년+3월기준),10
부평구+보안등+현황,10
부평구+사회적기업+현황+(2015.4.1+기준),12
부평구+시민게시판+현황,3
부평구+현수막게시대+현황,6
부평구_시민게시판_현황,4
부평구_종량제물품가격_정보,4
부평구_현수막지정게시대_현황,6
부평국민체육센터+프로그램정보,8
부평국민체육센터_프로그램정보,8
북구재활용센터현황2016.3.25.,5
북한문화재+발간물+목록,3
분뇨+및+정화조오니+등록업체+현황(2015.5.30),6
분뇨수집운반업체+현황(2016년),5
분뇨수집운반업체위치좌표CSV,6
분당구+급수시설현황,6
분당구+안전상비의약품+판매업+현황,3
분당구_공중위생업_현황,5
분당구_문화유통업_현황,5
분당구_비상급수시설현황,6
분당구_식품관련업_현황,5
분당구_식품접객업_현황_,5
분당구_유흥단란주점현황,5
분당구_체력단련장_현황,3
분류별+기업유치+현황(16.3),4
분류별+기업유치+현황(16.9),7
분양보증+대위변제+세부+현황,8
불법+주정차+단속용+CCTV+설치+현황,3
불법주정차+금지구역+지정현황_2014,4
불법주정차+단속용+무인카메라+운영+현황_2014,6
불법주정차금지구역지정현황_2016,12
붙임-DQ마크인증현황(2015년_10월)-1,7
붙임-SWIT융합사업+연구정보(2015년),10
붙임-국방+및+민간+과학기술분야+행사정보(2015년+12월),10
붙임-국방과학기술+용어사전(2015년+10월),6
붙임-국방품질경영시스템인증업체현황(2015년+10월),6
붙임-국제품질보증협정현황(2015년+10월)-1,9
붙임-기품원+전자도서관+보유+연구도서(2015년),7
붙임-기품원+전자도서관+보유+학술지(2015년),4
붙임-민군규격표준화사업+연구정보(2015년),9
붙임-양산품질보증+공개+기술자료(2015년),9
붙임1_160713_해외+환경리스크+관련+법령+목록_인도네시아_2_암호화해제,3
붙임_1월_휴전계획_거래소_정보공개,10
"붙임_2015년제1회구입자료목록(국내서일반,국내서아동,dvd)",9
붙임_2015년제4회구입자료목록,9
비급여수가(선택진료비용)2014.8,3
비급여수가+-+광주보훈병원,13
비급여수가+-+대구보훈병원,13
비급여수가+-+대전보훈병원,13
비급여수가+-+부산보훈병원,13
비급여수가+-+중앙보훈병원,13
비급여수가-광주보훈병원,11
비급여수가-대구보훈병원,11
비급여수가-대전보훈병원,11
비급여수가-부산보훈병원,11
비급여수가-중앙보훈병원,11
비급여수가리스트(2016.10),4
비급여수가리스트(2016.3.2),4
비료공급_2013,4
비료업인허가대장+현황(고양시),7
비료업체현황(2014.9월기준),5
비산먼지+발생사업장+현황_2014,5
비산먼지_발생사업_현황(CSV),7
비산먼지발생사업장+신고현황(2014.08.27+현재),10
비상+주파수,5
비상급수시설+현황_2014,7
비상급수시설,16
비상급수시설_현황_인천광역시남구(2015.7월),10
비영리민간단체_등록현황_(2016.5월말),11
비축(판매현황)-2014년전체,10
비축(판매현황)_201501_201503,10
비축물자+판매+공고현황_201504_201506,10
비축물자+판매+공고현황_201507_201509,10
비축물자+판매+공고현황_201601_201503,10
비축물자+판매+공고현황_201604_201606,10
비축물자+판매+공고현황_201607_201609,10
빈집+정비+추진+현황(2015.6.),4
빗물이용시설+및+중수도+운영현황(2016년),7
뿌리기업+현황(2012.09),8
사건처리기간,9
사고유형별_1당사자_차종별_교통사고,4
사고유형별_월별_교통사고,4
사료제조업,6
사료제조업위치좌표CSV,9
사망원인별_사망_20160524145200,61
사방사업_2014__20160524142617,10
사서가+권하는+책(2015년+9월),8
사설봉안당+현황,4
사설학원_및_독서실_2014,14
사설학원_및_독서실_20160524110249,19
사업단+연구시설장비+정보목록_,84
사업소별+전기화재+현황(2010~2013),7
사업소별+전기화재+현황(2014)(포털제공중),6
사업장+소재지별+신용보증+현황(2012년~2014.4월말),4
사업장폐기물배출자+현황,7
사업종류별+자영업자+고용보험가입현황(2012년말),4
사업종류별+중소기업사업주+산재보험가입현황(2012년말),4
사업체+현황_2012년,5
사업체구분별사업체(2002~2012),67
사업체총괄-합계(2002~2012),56
사용(임시)승인허가현황조회(2015.08.),49
사용검사+승인현황(2013.1~2015.9),18
사유별+난민현황(2015년+2월말+기준),10
사유별+난민현황(2015년+3월말+기준),10
사유별+난민현황(2015년+4월말+기준),10
사증발급인정서+발급+현황(2015년),66
사증발급허가승인+현황(2015년),17
사천시+공중위생관리업소+현황+(20150930),4
사하구+주유소현황(20160630),3
사하구+출판사및인쇄사현황(20160321),4
사학연금+교직원+퇴직급여+지급현황_2015년,22
"사학연금+대여+현황(연도별,+대여종류별)+2015년",7
사학연금+보유회관+현황(2016),10
사학연금_국립대학법인+퇴직수당기금+조성+현황_2012~2015,7
사학연금공단+지부+및+상담센터+운영+현황(2016.12.),7
사학연금대여+현황(국고학자금대여+학교급별)_2015년,4
사학연금수급자+평균연금월액(유족연금)_2015년,5
사학연금수급자+현황(연령별·학교급별+퇴직연금수급자+평균연금월액)_2015년,20
사학연금수급자+현황(재직기간별·연령별+장해연금수급자)_2015년,16
사학연금수급자+현황(재직기간별·연령별+퇴직연금수급자)_2015년,16
사학연금수급자+현황(학교급별·직종별)_2015년,13
사회복지(생활)시설+현황,13
사회복지관+현황(2014.6),8
사회복지관,7
사회복지법인+현황,7
사회복지생활시설현황(전라북도+2015),7
사회복지시설_2008,4
사회복지시설현황_20160912,9
사회복지현황,8
사회적기업+2013년,16
사회적응&희망찾기프로그램+위탁운영기관(2014년4월)(CSV파일형식),5
사회통합+개방데이터_201609_3분기,9
사회통합_201604,9
"사회통합프로그램(사회통합프로그램,+국제결혼안내프로그램,+조기적응프로그램)+관련+데이터(2015년+1월말+기준)",9
"사회통합프로그램(사회통합프로그램,국제결혼안내프로그램,조기적응프로그램)관련데이터(2015년+2분기)",9
사후관리와+담보납부+현황(16.6월),13
사후납부업체+지정+현황(16.6월),5
산림박물관+소장유물+데이터(2016),7
산림박물관+유물현황(2014년),3
산림박물관+전시자료목록(2014),11
산림피해_2013,13
산림현황+2011,7
산림현황+2012,7
산모도우미+제공기관+현황,5
